pair_id,pair_type,original_song_id,original_segment_id,comparison_song_id,comparison_segment_id,transformation,original_representation,comparison_representation
pair_000162,positive,045,02,045,02,ornamentation,data/processed/representations/045_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/045_segment_02.json
pair_000163,positive,045,02,045,02,partial_rhythm_modification,data/processed/representations/045_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/045_segment_02.json
pair_000164,positive,045,02,045,02,reharmonization,data/processed/representations/045_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/045_segment_02.json
pair_000165,positive,045,02,045,02,simplification,data/processed/representations/045_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/045_segment_02.json
pair_000166,positive,045,02,045,02,simplification,data/processed/representations/045_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/045_segment_02.json
pair_000167,positive,045,02,045,02,tempo_change,data/processed/representations/045_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/045_segment_02.json
pair_000168,positive,045,02,045,02,transpose,data/processed/representations/045_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/045_segment_02.json
pair_000169,positive,047,01,047,01,,data/processed/representations/047_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/047_segment_01.json
pair_000170,positive,047,01,047,01,,data/processed/representations/047_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/047_segment_01.json
pair_000171,positive,047,01,047,01,,data/processed/representations/047_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/047_segment_01.json
pair_000172,positive,047,01,047,01,,data/processed/representations/047_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/047_segment_01.json
pair_000173,positive,047,01,047,01,chord_substitution,data/processed/representations/047_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/047_segment_01.json
pair_000174,positive,047,01,047,01,duration_scaling,data/processed/representations/047_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/047_segment_01.json
pair_000175,positive,047,01,047,01,interval_modification,data/processed/representations/047_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/047_segment_01.json
pair_000176,positive,047,01,047,01,ornamentation,data/processed/representations/047_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/047_segment_01.json
pair_000177,positive,047,01,047,01,partial_rhythm_modification,data/processed/representations/047_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/047_segment_01.json
pair_000178,positive,047,01,047,01,reharmonization,data/processed/representations/047_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/047_segment_01.json
pair_000179,positive,047,01,047,01,simplification,data/processed/representations/047_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/047_segment_01.json
pair_000180,positive,047,01,047,01,simplification,data/processed/representations/047_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/047_segment_01.json
pair_000181,positive,047,01,047,01,tempo_change,data/processed/representations/047_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/047_segment_01.json
pair_000182,positive,047,01,047,01,transpose,data/processed/representations/047_segment_01.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/047_segment_01.json
pair_000183,positive,047,02,047,02,,data/processed/representations/047_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/047_segment_02.json
pair_000184,positive,047,02,047,02,,data/processed/representations/047_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/047_segment_02.json
pair_000185,positive,047,02,047,02,,data/processed/representations/047_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/047_segment_02.json
pair_000186,positive,047,02,047,02,,data/processed/representations/047_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/047_segment_02.json
pair_000187,positive,047,02,047,02,chord_substitution,data/processed/representations/047_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/047_segment_02.json
pair_000188,positive,047,02,047,02,duration_scaling,data/processed/representations/047_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/047_segment_02.json
pair_000189,positive,047,02,047,02,interval_modification,data/processed/representations/047_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/047_segment_02.json
pair_000190,positive,047,02,047,02,ornamentation,data/processed/representations/047_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/047_segment_02.json
pair_000191,positive,047,02,047,02,partial_rhythm_modification,data/processed/representations/047_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/047_segment_02.json
pair_000192,positive,047,02,047,02,reharmonization,data/processed/representations/047_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/047_segment_02.json
pair_000193,positive,047,02,047,02,simplification,data/processed/representations/047_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/047_segment_02.json
pair_000194,positive,047,02,047,02,simplification,data/processed/representations/047_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/047_segment_02.json
pair_000195,positive,047,02,047,02,tempo_change,data/processed/representations/047_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/047_segment_02.json
pair_000196,positive,047,02,047,02,transpose,data/processed/representations/047_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/047_segment_02.json
pair_000197,positive,072,01,072,01,,data/processed/representations/072_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/072_segment_01.json
pair_000198,positive,072,01,072,01,,data/processed/representations/072_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/072_segment_01.json
pair_000199,positive,072,01,072,01,,data/processed/representations/072_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/072_segment_01.json
pair_000200,positive,072,01,072,01,,data/processed/representations/072_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/072_segment_01.json
pair_000201,positive,072,01,072,01,chord_substitution,data/processed/representations/072_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/072_segment_01.json
pair_000202,positive,072,01,072,01,duration_scaling,data/processed/representations/072_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/072_segment_01.json
pair_000203,positive,072,01,072,01,interval_modification,data/processed/representations/072_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/072_segment_01.json
pair_000204,positive,072,01,072,01,ornamentation,data/processed/representations/072_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/072_segment_01.json
pair_000205,positive,072,01,072,01,partial_rhythm_modification,data/processed/representations/072_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/072_segment_01.json
pair_000206,positive,072,01,072,01,reharmonization,data/processed/representations/072_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/072_segment_01.json
pair_000207,positive,072,01,072,01,simplification,data/processed/representations/072_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/072_segment_01.json
pair_000208,positive,072,01,072,01,simplification,data/processed/representations/072_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/072_segment_01.json
pair_000209,positive,072,01,072,01,tempo_change,data/processed/representations/072_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/072_segment_01.json
pair_000210,positive,072,01,072,01,transpose,data/processed/representations/072_segment_01.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/072_segment_01.json
pair_000211,positive,072,02,072,02,,data/processed/representations/072_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/072_segment_02.json
pair_000212,positive,072,02,072,02,,data/processed/representations/072_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/072_segment_02.json
pair_000213,positive,072,02,072,02,,data/processed/representations/072_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/072_segment_02.json
pair_000214,positive,072,02,072,02,,data/processed/representations/072_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/072_segment_02.json
pair_000215,positive,072,02,072,02,chord_substitution,data/processed/representations/072_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/072_segment_02.json
