pair_id,pair_type,transformation,component_transformed,score_melody,score_harmony,score_rhythm,simple_average,weighted_average,score_global,score_gap,transformed_component_score,global_delta,observations
pair_000088,positive,melody_rhythm,Combinações,1.000000,1.000000,0.333333,0.777778,0.833333,0.833333,0.666667,0.777778,0.055555,"Maior sensibilidade observada em ritmo. Componente transformado: Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global ficou acima do componente transformado."
pair_000089,positive,chord_substitution,Harmonia,0.000000,0.608521,0.000000,0.202840,0.212982,0.212982,0.608521,0.608521,-0.395539,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000090,positive,duration_scaling,Ritmo,0.000000,0.000000,0.049494,0.016498,0.012373,0.012373,0.049494,0.049494,-0.037121,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global permaneceu coerente com o componente transformado.
pair_000091,positive,interval_modification,Melodia,0.679487,0.000000,0.000000,0.226496,0.271795,0.271795,0.679487,0.679487,-0.407692,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000092,positive,ornamentation,Melodia,0.557018,0.000000,0.000000,0.185673,0.222807,0.222807,0.557018,0.557018,-0.334211,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000093,positive,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.047325,0.015775,0.011831,0.011831,0.047325,0.047325,-0.035494,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global permaneceu coerente com o componente transformado.
pair_000094,positive,reharmonization,Harmonia,0.000000,0.657423,0.000000,0.219141,0.230098,0.230098,0.657423,0.657423,-0.427325,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000095,positive,simplification,Harmonia,0.000000,0.662490,0.000000,0.220830,0.231871,0.231871,0.662490,0.662490,-0.430619,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000096,positive,simplification,Melodia,0.416667,0.000000,0.000000,0.138889,0.166667,0.166667,0.416667,0.416667,-0.250000,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000097,positive,tempo_change,Ritmo,0.000000,0.000000,0.333333,0.111111,0.083333,0.083333,0.333333,0.333333,-0.250000,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000098,positive,transpose,Melodia,1.000000,0.000000,0.000000,0.333333,0.400000,0.400000,1.000000,1.000000,-0.600000,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000099,positive,melody_harmony_rhythm,Combinações,1.000000,0.654402,0.341270,0.665224,0.714358,0.714358,0.658730,0.665224,0.049134,"Maior sensibilidade observada em ritmo. Componente transformado: Harmonia, Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_000100,positive,melody_harmony,Combinações,1.000000,0.654402,1.000000,0.884801,0.879041,0.879041,0.345598,0.884801,-0.005760,"Maior sensibilidade observada em harmonia. Componente transformado: Harmonia, Melodia. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_000101,positive,harmony_rhythm,Combinações,1.000000,0.654402,0.341270,0.665224,0.714358,0.714358,0.658730,0.665224,0.049134,"Maior sensibilidade observada em ritmo. Componente transformado: Harmonia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_000102,positive,melody_rhythm,Combinações,1.000000,1.000000,0.341270,0.780423,0.835317,0.835317,0.658730,0.780423,0.054894,"Maior sensibilidade observada em ritmo. Componente transformado: Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global ficou acima do componente transformado."
pair_000103,positive,chord_substitution,Harmonia,0.000000,0.654402,0.000000,0.218134,0.229041,0.229041,0.654402,0.654402,-0.425361,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000104,positive,duration_scaling,Ritmo,0.000000,0.000000,0.053486,0.017829,0.013372,0.013372,0.053486,0.053486,-0.040114,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global permaneceu coerente com o componente transformado.
pair_000105,positive,interval_modification,Melodia,0.598998,0.000000,0.000000,0.199666,0.239599,0.239599,0.598998,0.598998,-0.359399,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000106,positive,ornamentation,Melodia,0.646027,0.000000,0.000000,0.215342,0.258411,0.258411,0.646027,0.646027,-0.387616,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000107,positive,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.051734,0.017245,0.012933,0.012933,0.051734,0.051734,-0.038801,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global permaneceu coerente com o componente transformado.
pair_000108,positive,reharmonization,Harmonia,0.000000,0.658635,0.000000,0.219545,0.230522,0.230522,0.658635,0.658635,-0.428113,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000109,positive,simplification,Harmonia,0.000000,0.681969,0.000000,0.227323,0.238689,0.238689,0.681969,0.681969,-0.443280,Maior sensibilidade observada em melodia. Componente transformado: Harmonia. Maior estabilidade em harmonia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000110,positive,simplification,Melodia,0.631746,0.000000,0.000000,0.210582,0.252698,0.252698,0.631746,0.631746,-0.379048,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000111,positive,tempo_change,Ritmo,0.000000,0.000000,0.341270,0.113757,0.085317,0.085317,0.341270,0.341270,-0.255953,Maior sensibilidade observada em melodia. Componente transformado: Ritmo. Maior estabilidade em ritmo. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000112,positive,transpose,Melodia,1.000000,0.000000,0.000000,0.333333,0.400000,0.400000,1.000000,1.000000,-0.600000,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
pair_000113,positive,melody_harmony_rhythm,Combinações,1.000000,0.066667,0.333333,0.466667,0.506667,0.506667,0.933333,0.466667,0.040000,"Maior sensibilidade observada em harmonia. Componente transformado: Harmonia, Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_000114,positive,melody_harmony,Combinações,1.000000,0.066667,1.000000,0.688889,0.673333,0.673333,0.933333,0.688889,-0.015556,"Maior sensibilidade observada em harmonia. Componente transformado: Harmonia, Melodia. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_000115,positive,harmony_rhythm,Combinações,1.000000,0.066667,0.333333,0.466667,0.506667,0.506667,0.933333,0.466667,0.040000,"Maior sensibilidade observada em harmonia. Componente transformado: Harmonia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global permaneceu coerente com o componente transformado."
pair_000116,positive,melody_rhythm,Combinações,1.000000,1.000000,0.333333,0.777778,0.833333,0.833333,0.666667,0.777778,0.055555,"Maior sensibilidade observada em ritmo. Componente transformado: Melodia, Ritmo. Maior estabilidade em melodia. O componente transformado foi capturado pela familia mais sensivel. A métrica global ficou acima do componente transformado."
pair_000117,positive,chord_substitution,Harmonia,1.000000,0.066667,0.000000,0.355556,0.423333,0.423333,1.000000,0.066667,0.356666,Maior sensibilidade observada em ritmo. Componente transformado: Harmonia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou acima do componente transformado.
pair_000118,positive,duration_scaling,Ritmo,1.000000,0.000000,0.000000,0.333333,0.400000,0.400000,1.000000,0.000000,0.400000,Maior sensibilidade observada em harmonia. Componente transformado: Ritmo. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou acima do componente transformado.
pair_000119,positive,interval_modification,Melodia,1.000000,0.000000,0.000000,0.333333,0.400000,0.400000,1.000000,1.000000,-0.600000,Maior sensibilidade observada em harmonia. Componente transformado: Melodia. Maior estabilidade em melodia. A familia mais sensivel não coincidiu exatamente com o componente transformado. A métrica global ficou abaixo do componente transformado.
